"board","combo","reach_probability","check_frequency","bet_frequency","ev_check_btn","ev_bet_btn","mixed_ev_btn","best_ev_action","best_ev_btn","highest_frequency_action","highest_frequency","loss_if_check_btn","loss_if_bet_btn","iteration","exploitability"
"Js 6h 5d","KsAd","33,5393","0,648163","0,351837","2,75432","2,75139","2,75328911759","X","2,75432","X","0,648163","0","0,0029300000000001","145","0,48491790890693665"
"Js 6h 5d","KsAh","33,5001","0,658677","0,341324","2,73975","2,73554","2,73831576571","X","2,73975","X","0,658677","0","0,00421000000000005","145","0,48491790890693665"
"Js 6h 4d","2c2d","59,039","0,52546","0,47454","2,3247","2,32372","2,3242349508","X","2,3247","X","0,52546","0","0,000979999999999759","137","0,4968489110469818"
"Js 6h 4d","2c2h","59,0386","0,523569","0,476431","2,32395","2,32322","2,32360220537","X","2,32395","X","0,523569","0","0,000729999999999897","137","0,4968489110469818"
"Js 6h 4d","2c2s","59,038","0,46008","0,53992","2,31874","2,31814","2,318416048","X","2,31874","B","0,53992","0","0,000599999999999934","137","0,4968489110469818"
"Js 6h 4d","2cAc","12,3644","0,371752","0,628248","1,13327","1,11607","1,1224641344","X","1,13327","B","0,628248","0","0,0171999999999999","137","0,4968489110469818"
"Js 6h 4d","2d2h","59,0403","0,552272","0,447728","2,36227","2,35801","2,36036267872","X","2,36227","X","0,552272","0","0,00425999999999949","137","0,4968489110469818"
"Js 6h 4d","2d2s","59,0395","0,490456","0,509544","2,3568","2,35262","2,35467010608","X","2,3568","B","0,509544","0","0,00418000000000029","137","0,4968489110469818"
"Js 6h 4d","2dAd","12,583","0,368453","0,631547","1,77584","1,77116","1,77288436004","X","1,77584","B","0,631547","0","0,00468000000000002","137","0,4968489110469818"
"Js 6h 4d","2h2s","59,0394","0,490508","0,509492","2,35619","2,35216","2,35413674724","X","2,35619","B","0,509492","0","0,0040300000000002","137","0,4968489110469818"
"Js 6h 4d","2hAh","12,5713","0,273393","0,726606","1,75584","1,75153","1,7527065723","X","1,75584","B","0,726606","0","0,00430999999999981","137","0,4968489110469818"
"Js 6h 4d","2sAs","12,498","0,405478","0,594522","1,78715","1,78116","1,78358881322","X","1,78715","B","0,594522","0","0,00599000000000016","137","0,4968489110469818"
"Js 6h 4d","3c3d","54,7444","0,558817","0,441183","2,42585","2,42638","2,42608382699","B","2,42638","X","0,558817","0,000529999999999919","0","137","0,4968489110469818"
"Js 6h 4d","3c3h","54,7393","0,571103","0,428897","2,42582","2,42713","2,42638185507","B","2,42713","X","0,571103","0,00131000000000014","0","137","0,4968489110469818"
"Js 6h 4d","3c3s","54,7339","0,561098","0,438902","2,41756","2,41835","2,41790673258","B","2,41835","X","0,561098","0,000789999999999846","0","137","0,4968489110469818"
"Js 6h 4d","3c5c","12,2898","0","1","6,24294","6,42387","6,42387","B","6,42387","B","1","0,180929999999999","0","137","0,4968489110469818"
"Js 6h 4d","3cAc","68,8498","0,280889","0,719111","1,24747","1,24651","1,24677965344","X","1,24747","B","0,719111","0","0,000960000000000072","137","0,4968489110469818"
"Js 6h 4d","3d3h","54,8767","0,465392","0,534608","2,47772","2,47763","2,47767188528","X","2,47772","B","0,534608","0","9,00000000001455E-05","137","0,4968489110469818"
"Js 6h 4d","3d3s","54,8707","0,474531","0,525469","2,46898","2,46693","2,46790278855","X","2,46898","B","0,525469","0","0,00205000000000011","137","0,4968489110469818"
"Js 6h 4d","3d5d","12,3896","0","1","6,63511","6,80554","6,80554","B","6,80554","B","1","0,170430000000001","0","137","0,4968489110469818"
"Js 6h 4d","3dAd","70,072","0,319662","0,680338","1,90738","1,90869","1,90827124278","B","1,90869","B","0,680338","0,00131000000000014","0","137","0,4968489110469818"
"Js 6h 4d","3h3s","54,8664","0,499273","0,500727","2,46915","2,46705","2,4680984733","X","2,46915","B","0,500727","0","0,00209999999999999","137","0,4968489110469818"
"Js 6h 4d","3h5h","12,3867","0","1","6,62519","6,80776","6,80776","B","6,80776","B","1","0,182569999999999","0","137","0,4968489110469818"
"Js 6h 4d","3hAh","70,0047","0,346744","0,653256","1,88333","1,88364","1,88353250936","B","1,88364","B","0,653256","0,000310000000000032","0","137","0,4968489110469818"
"Js 6h 4d","3s5s","12,3746","0","1","6,63288","6,8218","6,8218","B","6,8218","B","1","0,18892","0","137","0,4968489110469818"
"Js 6h 4d","3sAs","69,5976","0,33229","0,66771","1,91192","1,91492","1,91392313","B","1,91492","B","0,66771","0,00300000000000011","0","137","0,4968489110469818"
"Js 6h 4d","4c4h","58,7788","0,0695","0,9305","15,2465","15,2536","15,25310655","B","15,2536","B","0,9305","0,00709999999999944","0","137","0,4968489110469818"
"Js 6h 4d","4c4s","58,7603","0,023912","0,976088","15,2495","15,2563","15,2561373984","B","15,2563","B","0,976088","0,00679999999999836","0","137","0,4968489110469818"
"Js 6h 4d","4c5c","80,3132","0,289687","0,710313","3,66894","3,6715","3,67075840128","B","3,6715","B","0,710313","0,00256000000000034","0","137","0,4968489110469818"
"Js 6h 4d","4c6c","6,19287","0","1","10,9459","11,3347","11,3347","B","11,3347","B","1","0,3888","0","137","0,4968489110469818"
"Js 6h 4d","4cAc","70,5446","0,394403","0,605597","2,96635","2,96007","2,96254685084","X","2,96635","B","0,605597","0","0,00627999999999984","137","0,4968489110469818"
"Js 6h 4d","4h4s","58,7708","0,076531","0,923469","15,2476","15,2566","15,255911221","B","15,2566","B","0,923469","0,00900000000000034","0","137","0,4968489110469818"
"Js 6h 4d","4h5h","80,7248","0,256466","0,743534","4,28491","4,29193","4,29012960868","B","4,29193","B","0,743534","0,0070199999999998","0","137","0,4968489110469818"
"Js 6h 4d","4hAh","71,7527","0,277202","0,722798","3,72904","3,72261","3,72439240886","X","3,72904","B","0,722798","0","0,00642999999999949","137","0,4968489110469818"
"Js 6h 4d","4s5s","80,6264","0,260327","0,739673","4,30354","4,3093","4,30780051648","B","4,3093","B","0,739673","0,00576000000000043","0","137","0,4968489110469818"
"Js 6h 4d","4s6s","6,19987","0","1","11,1905","11,6309","11,6309","B","11,6309","B","1","0,4404","0","137","0,4968489110469818"
"Js 6h 4d","4sAs","71,336","0,279019","0,720981","3,79362","3,78672","3,7886452311","X","3,79362","B","0,720981","0","0,00689999999999991","137","0,4968489110469818"
"Js 6h 4d","5c5d","67,9268","0,504828","0,495172","2,60371","2,59259","2,59820368736","X","2,60371","X","0,504828","0","0,01112","137","0,4968489110469818"
"Js 6h 4d","5c5h","67,9172","0,498144","0,501856","2,59617","2,58641","2,59127188544","X","2,59617","B","0,501856","0","0,00975999999999999","137","0,4968489110469818"
"Js 6h 4d","5c5s","67,8571","0,446151","0,553849","2,59352","2,58575","2,58921659327","X","2,59352","B","0,553849","0","0,00776999999999983","137","0,4968489110469818"
"Js 6h 4d","5c6c","54,2914","0,048311","0,951689","3,99054","4,00141","4,00088485943","B","4,00141","B","0,951689","0,0108699999999997","0","137","0,4968489110469818"
"Js 6h 4d","5c7c","6,4787","0","1","6,2548","6,46853","6,46853","B","6,46853","B","1","0,213729999999999","0","137","0,4968489110469818"
"Js 6h 4d","5cAc","78,6915","0,436296","0,563704","1,43371","1,43295","1,43328158496","X","1,43371","B","0,563704","0","0,000760000000000094","137","0,4968489110469818"
"Js 6h 4d","5d5h","68,2947","0,395334","0,604666","2,6572","2,65671","2,65690371366","X","2,6572","B","0,604666","0","0,000490000000000101","137","0,4968489110469818"
"Js 6h 4d","5d5s","68,2344","0,354105","0,645895","2,65446","2,65543","2,65508651815","B","2,65543","B","0,645895","0,000970000000000137","0","137","0,4968489110469818"
"Js 6h 4d","5d6d","54,6382","0,104641","0,895359","4,62875","4,63418","4,63361179937","B","4,63418","B","0,895359","0,0054299999999996","0","137","0,4968489110469818"
"Js 6h 4d","5d7d","6,54121","0","1","6,65768","6,83749","6,83749","B","6,83749","B","1","0,179809999999999","0","137","0,4968489110469818"
"Js 6h 4d","5dAd","80,3537","0,253581","0,746419","2,14629","2,15155","2,15021616394","B","2,15155","B","0,746419","0,00525999999999982","0","137","0,4968489110469818"
"Js 6h 4d","5h5s","68,2249","0,351653","0,648347","2,64711","2,64771","2,6474990082","B","2,64771","B","0,648347","0,000599999999999934","0","137","0,4968489110469818"
"Js 6h 4d","5h7h","6,54495","0","1","6,66431","6,85928","6,85928","B","6,85928","B","1","0,19497","0","137","0,4968489110469818"
"Js 6h 4d","5hAh","80,2596","0,278549","0,721451","2,10957","2,11331","2,11226822674","B","2,11331","B","0,721451","0,00373999999999963","0","137","0,4968489110469818"
"Js 6h 4d","5s6s","54,5919","0,107131","0,892869","4,62947","4,63325","4,63284504482","B","4,63325","B","0,892869","0,00378000000000078","0","137","0,4968489110469818"
"Js 6h 4d","5s7s","6,53423","0","1","6,66893","6,85682","6,85682","B","6,85682","B","1","0,18789","0","137","0,4968489110469818"
"Js 6h 4d","5sAs","79,7127","0,250743","0,749257","2,14109","2,14566","2,14451410449","B","2,14566","B","0,749257","0,00457000000000019","0","137","0,4968489110469818"
"Js 6h 4d","6c6d","104,454","0,080805","0,919195","15,7305","15,7387","15,738037399","B","15,7387","B","0,919195","0,00819999999999865","0","137","0,4968489110469818"
"Js 6h 4d","6c6s","104,471","0,105449","0,894551","15,7267","15,7337","15,732961857","B","15,7337","B","0,894551","0,00699999999999967","0","137","0,4968489110469818"
"Js 6h 4d","6c7c","58,8429","0,394858","0,605142","3,85881","3,84843","3,85252862604","X","3,85881","B","0,605142","0","0,0103800000000001","137","0,4968489110469818"
"Js 6h 4d","6c8c","17,5598","0,625063","0,374937","3,79384","3,75185","3,77809639537","X","3,79384","X","0,625063","0","0,0419900000000002","137","0,4968489110469818"
"Js 6h 4d","6cKc","10,6524","0,998577","0,001423","3,78186","3,759","3,78182747022","X","3,78186","X","0,998577","0","0,0228600000000001","137","0,4968489110469818"
"Js 6h 4d","6cAc","8,18387","0,006183","0,993817","3,47632","3,55386","3,55338057018","B","3,55386","B","0,993817","0,0775400000000004","0","137","0,4968489110469818"
"Js 6h 4d","6d6s","104,6","0,108977","0,891023","15,7279","15,7357","15,7348499794","B","15,7357","B","0,891023","0,00779999999999959","0","137","0,4968489110469818"
"Js 6h 4d","6d7d","59,1329","0,271132","0,728868","4,47199","4,47611","4,47499293616","B","4,47611","B","0,728868","0,00412000000000035","0","137","0,4968489110469818"
"Js 6h 4d","6d8d","17,6483","0,360525","0,639475","4,39912","4,39662","4,3975213125","X","4,39912","B","0,639475","0","0,0024999999999995","137","0,4968489110469818"
"Js 6h 4d","6dKd","10,7394","0,548185","0,451815","4,43851","4,44269","4,4403985867","B","4,44269","X","0,548185","0,00418000000000074","0","137","0,4968489110469818"
"Js 6h 4d","6dAd","8,33541","0,000215","0,999785","4,30809","4,42038","4,42035585765","B","4,42038","B","0,999785","0,11229","0","137","0,4968489110469818"
"Js 6h 4d","6s7s","59,1437","0,21784","0,78216","4,50711","4,50804","4,5078374088","B","4,50804","B","0,78216","0,000929999999999431","0","137","0,4968489110469818"
"Js 6h 4d","6s8s","17,6404","0,20686","0,79314","4,43573","4,44159","4,4403778004","B","4,44159","B","0,79314","0,00585999999999931","0","137","0,4968489110469818"
"Js 6h 4d","6sKs","10,6899","0,468035","0,531965","4,50682","4,52825","4,51822000995","B","4,52825","B","0,531965","0,0214300000000005","0","137","0,4968489110469818"
"Js 6h 4d","6sAs","8,27995","2E-06","0,999998","4,30142","4,37548","4,37547985188","B","4,37548","B","0,999998","0,0740600000000002","0","137","0,4968489110469818"
"Js 6h 4d","7c7d","133,301","0,344946","0,655054","2,70204","2,69952","2,70038926392","X","2,70204","B","0,655054","0","0,00251999999999963","137","0,4968489110469818"
"Js 6h 4d","7c7h","133,384","0,352699","0,647301","2,70839","2,70559","2,7065775572","X","2,70839","B","0,647301","0","0,00280000000000014","137","0,4968489110469818"
"Js 6h 4d","7c7s","133,289","0,358571","0,641429","2,69548","2,69407","2,69457558511","X","2,69548","B","0,641429","0","0,00140999999999991","137","0,4968489110469818"
"Js 6h 4d","7c8c","51,8178","0,26342","0,73658","3,41576","3,43142","3,4272948428","B","3,43142","B","0,73658","0,01566","0","137","0,4968489110469818"
"Js 6h 4d","7c9c","7,02129","1","0","1,50325","1,47228","1,50325","X","1,50325","X","1","0","0,0309699999999999","137","0,4968489110469818"
"Js 6h 4d","7cAc","16,155","0,233713","0,766288","1,42052","1,42219","1,42180112148","B","1,42219","B","0,766288","0,00167000000000006","0","137","0,4968489110469818"
"Js 6h 4d","7d7h","133,895","0,377114","0,622886","2,75857","2,75296","2,75507560954","X","2,75857","B","0,622886","0","0,00560999999999989","137","0,4968489110469818"
"Js 6h 4d","7d7s","133,805","0,368246","0,631754","2,74541","2,74369","2,74432338312","X","2,74541","B","0,631754","0","0,00172000000000017","137","0,4968489110469818"
"Js 6h 4d","7d8d","52,2216","0,174988","0,825012","3,92189","3,92597","3,92525604896","B","3,92597","B","0,825012","0,00408000000000053","0","137","0,4968489110469818"
"Js 6h 4d","7d9d","7,10028","0,774649","0,225351","1,93147","1,92119","1,92915339172","X","1,93147","X","0,774649","0","0,0102799999999998","137","0,4968489110469818"
"Js 6h 4d","7dAd","16,4727","0,190999","0,809001","2,10376","2,11037","2,10910749661","B","2,11037","B","0,809001","0,00660999999999978","0","137","0,4968489110469818"
"Js 6h 4d","7h7s","133,885","0,388019","0,611981","2,75154","2,74641","2,74840053747","X","2,75154","B","0,611981","0","0,00512999999999986","137","0,4968489110469818"
"Js 6h 4d","7h8h","52,255","0,153612","0,846388","3,94626","3,95052","3,94986561288","B","3,95052","B","0,846388","0,00425999999999993","0","137","0,4968489110469818"
"Js 6h 4d","7h9h","7,10254","0,824307","0,175693","1,94174","1,93136","1,93991630666","X","1,94174","X","0,824307","0","0,0103799999999998","137","0,4968489110469818"
"Js 6h 4d","7hAh","16,4725","0,23252","0,76748","2,0742","2,07844","2,0774541152","B","2,07844","B","0,76748","0,0042399999999998","0","137","0,4968489110469818"
"Js 6h 4d","7s8s","52,1811","0,151031","0,848969","3,97","3,97481","3,97408354089","B","3,97481","B","0,848969","0,00480999999999998","0","137","0,4968489110469818"
"Js 6h 4d","7s9s","7,10753","0,995635","0,004365","1,96493","1,9599","1,96490804405","X","1,96493","X","0,995635","0","0,00503000000000009","137","0,4968489110469818"
"Js 6h 4d","7sAs","16,36","0,200064","0,799936","2,10878","2,11571","2,11432355648","B","2,11571","B","0,799936","0,00692999999999966","0","137","0,4968489110469818"
"Js 6h 4d","8c8d","141,639","0,318416","0,681585","2,80669","2,80751","2,80725170639","B","2,80751","B","0,681585","0,000819999999999599","0","137","0,4968489110469818"
"Js 6h 4d","8c8h","141,626","0,331896","0,668104","2,80503","2,80834","2,80724142424","B","2,80834","B","0,668104","0,00331000000000037","0","137","0,4968489110469818"
"Js 6h 4d","8c8s","141,551","0,329564","0,670436","2,79627","2,79745","2,79706111448","B","2,79745","B","0,670436","0,00117999999999974","0","137","0,4968489110469818"
"Js 6h 4d","8c9c","47,1491","0,506041","0,493959","1,34937","1,35303","1,35117788994","B","1,35303","X","0,506041","0,00366","0","137","0,4968489110469818"
"Js 6h 4d","8cTc","12,9169","1","0","1,41111","1,32742","1,41111","X","1,41111","X","1","0","0,08369","137","0,4968489110469818"
"Js 6h 4d","8cAc","40,7412","0,428615","0,571385","1,21675","1,21297","1,2145901647","X","1,21675","B","0,571385","0","0,00378000000000012","137","0,4968489110469818"
"Js 6h 4d","8d8h","142,149","0,398318","0,601682","2,85221","2,84737","2,84929785912","X","2,85221","B","0,601682","0","0,00483999999999973","137","0,4968489110469818"
"Js 6h 4d","8d8s","142,083","0,396182","0,603818","2,84432","2,83634","2,83950153236","X","2,84432","B","0,603818","0","0,00798000000000032","137","0,4968489110469818"
"Js 6h 4d","8d9d","47,6683","0,45397","0,54603","1,79185","1,78853","1,7900371804","X","1,79185","B","0,54603","0","0,00331999999999999","137","0,4968489110469818"
"Js 6h 4d","8dTd","13,0807","0,744463","0,255537","1,84309","1,83327","1,84058062666","X","1,84309","X","0,744463","0","0,00982000000000016","137","0,4968489110469818"
"Js 6h 4d","8dAd","41,5704","0,360568","0,639432","1,88187","1,87823","1,87954246752","X","1,88187","B","0,639432","0","0,00364000000000009","137","0,4968489110469818"
"Js 6h 4d","8h8s","142,068","0,412604","0,587396","2,84295","2,83671","2,83928464896","X","2,84295","B","0,587396","0","0,00624000000000002","137","0,4968489110469818"
"Js 6h 4d","8h9h","47,6436","0,490305","0,509695","1,80049","1,79734","1,79888446075","X","1,80049","B","0,509695","0","0,00314999999999976","137","0,4968489110469818"
"Js 6h 4d","8hTh","13,0788","0,739624","0,260376","1,84817","1,83895","1,84576933328","X","1,84817","X","0,739624","0","0,00922000000000001","137","0,4968489110469818"
"Js 6h 4d","8hAh","41,5269","0,330575","0,669425","1,86096","1,86052","1,860665453","X","1,86096","B","0,669425","0","0,000439999999999996","137","0,4968489110469818"
"Js 6h 4d","8s9s","47,6815","0,551579","0,448421","1,82411","1,82477","1,82440595786","B","1,82477","X","0,551579","0,000659999999999883","0","137","0,4968489110469818"
"Js 6h 4d","8sTs","13,1108","0,835037","0,164963","1,86265","1,85453","1,86131050044","X","1,86265","X","0,835037","0","0,00811999999999991","137","0,4968489110469818"
"Js 6h 4d","8sAs","41,2576","0,377859","0,622141","1,8922","1,88806","1,88962433626","X","1,8922","B","0,622141","0","0,00414000000000003","137","0,4968489110469818"
"Js 6h 4d","9c9d","142,456","0,403961","0,596039","2,99025","2,98658","2,98806253687","X","2,99025","B","0,596039","0","0,00367000000000006","137","0,4968489110469818"
"Js 6h 4d","9c9h","142,406","0,41242","0,587581","2,98823","2,98471","2,98616470311","X","2,98823","B","0,587581","0","0,00351999999999997","137","0,4968489110469818"
"Js 6h 4d","9c9s","142,618","0,399621","0,60038","2,97794","2,97357","2,97531931734","X","2,97794","B","0,60038","0","0,00436999999999976","137","0,4968489110469818"
"Js 6h 4d","9cTc","79,094","0,553288","0,446712","1,28234","1,28554","1,2837694784","B","1,28554","X","0,553288","0,00319999999999987","0","137","0,4968489110469818"
"Js 6h 4d","9cJc","17,3817","0,571935","0,428065","5,10804","5,10311","5,10592963955","X","5,10804","X","0,571935","0","0,00492999999999988","137","0,4968489110469818"
"Js 6h 4d","9cKc","42,1705","0,819339","0,180661","1,29461","1,29635","1,29492435014","B","1,29635","X","0,819339","0,00173999999999985","0","137","0,4968489110469818"
"Js 6h 4d","9cAc","74,6722","0,995679","0,004321","1,11787","1,11721","1,11786714814","X","1,11787","X","0,995679","0","0,000659999999999883","137","0,4968489110469818"
"Js 6h 4d","9d9h","143,395","0,397276","0,602724","3,05936","3,04945","3,05338700516","X","3,05936","B","0,602724","0","0,00991000000000009","137","0,4968489110469818"
"Js 6h 4d","9d9s","143,605","0,388244","0,611756","3,04807","3,03767","3,0417077376","X","3,04807","B","0,611756","0","0,0104000000000002","137","0,4968489110469818"
"Js 6h 4d","9dTd","80,1761","0,337245","0,662755","1,77514","1,77384","1,7742784185","X","1,77514","B","0,662755","0","0,00130000000000008","137","0,4968489110469818"
"Js 6h 4d","9dJd","17,5825","0,416433","0,583567","5,59857","5,60979","5,60511762174","B","5,60979","B","0,583567","0,0112199999999998","0","137","0,4968489110469818"
"Js 6h 4d","9dKd","42,7695","0,551618","0,448382","1,838","1,82686","1,83300502452","X","1,838","X","0,551618","0","0,0111399999999999","137","0,4968489110469818"
"Js 6h 4d","9dAd","76,6259","0,54517","0,45483","1,77343","1,76746","1,7707146649","X","1,77343","X","0,54517","0","0,00596999999999981","137","0,4968489110469818"
"Js 6h 4d","9h9s","143,545","0,397631","0,602368","3,04488","3,0354","3,03916650648","X","3,04488","B","0,602368","0","0,00947999999999993","137","0,4968489110469818"
"Js 6h 4d","9hTh","80,1344","0,332817","0,667183","1,77915","1,77772","1,77819592831","X","1,77915","B","0,667183","0","0,00143000000000004","137","0,4968489110469818"
"Js 6h 4d","9hJh","17,5769","0,401418","0,598582","5,593","5,60275","5,5988361745","B","5,60275","B","0,598582","0,00975000000000037","0","137","0,4968489110469818"
"Js 6h 4d","9hKh","42,7956","0,559911","0,440089","1,82442","1,81269","1,81925775603","X","1,82442","X","0,559911","0","0,01173","137","0,4968489110469818"
"Js 6h 4d","9hAh","76,5163","0,522455","0,477545","1,75514","1,75066","1,7530005984","X","1,75514","X","0,522455","0","0,00448000000000026","137","0,4968489110469818"
"Js 6h 4d","9sTs","80,4957","0,339868","0,660132","1,79063","1,78999","1,79020751552","X","1,79063","B","0,660132","0","0,000640000000000196","137","0,4968489110469818"
"Js 6h 4d","9sKs","42,6419","0,625794","0,374207","1,8112","1,79883","1,80657287061","X","1,8112","X","0,625794","0","0,01237","137","0,4968489110469818"
"Js 6h 4d","9sAs","76,1908","0,53194","0,46806","1,78525","1,78008","1,7828301298","X","1,78525","X","0,53194","0","0,00517000000000012","137","0,4968489110469818"
"Js 6h 4d","TcTd","118,527","0,491321","0,508679","3,39854","3,39539","3,39693766115","X","3,39854","B","0,508679","0","0,00314999999999976","137","0,4968489110469818"
"Js 6h 4d","TcTh","118,532","0,493775","0,506225","3,39704","3,39519","3,39610348375","X","3,39704","B","0,506225","0","0,00184999999999924","137","0,4968489110469818"
"Js 6h 4d","TcTs","118,922","0,511463","0,488537","3,36976","3,36525","3,36755669813","X","3,36976","X","0,511463","0","0,00450999999999979","137","0,4968489110469818"
"Js 6h 4d","TcJc","96,2896","0,216955","0,783045","4,99599","4,99857","4,9980102561","B","4,99857","B","0,783045","0,00258000000000003","0","137","0,4968489110469818"
"Js 6h 4d","TcQc","62,6522","0,49515","0,50485","1,63498","1,63453","1,6347528175","X","1,63498","B","0,50485","0","0,000449999999999617","137","0,4968489110469818"
"Js 6h 4d","TcKc","103,112","0,484154","0,515846","1,41558","1,41248","1,4139808774","X","1,41558","B","0,515846","0","0,00309999999999988","137","0,4968489110469818"
"Js 6h 4d","TcAc","115,834","1","0","1,3778","1,33481","1,3778","X","1,3778","X","1","0","0,0429900000000001","137","0,4968489110469818"
"Js 6h 4d","TdTh","119,563","0,468205","0,531795","3,45671","3,44894","3,45257795285","X","3,45671","B","0,531795","0","0,00776999999999983","137","0,4968489110469818"
"Js 6h 4d","TdTs","119,96","0,495354","0,504646","3,4307","3,41869","3,42463920154","X","3,4307","B","0,504646","0","0,0120100000000001","137","0,4968489110469818"
"Js 6h 4d","TdJd","97,5399","0,175475","0,824525","5,45983","5,45971","5,459731057","X","5,45983","B","0,824525","0","0,000120000000000786","137","0,4968489110469818"
"Js 6h 4d","TdQd","63,4506","0,373932","0,626068","2,18341","2,18256","2,1828778422","X","2,18341","B","0,626068","0","0,000849999999999795","137","0,4968489110469818"
"Js 6h 4d","TdKd","104,603","0,35349","0,64651","1,98773","1,98899","1,9885446026","B","1,98899","B","0,64651","0,00125999999999982","0","137","0,4968489110469818"
"Js 6h 4d","TdAd","118,872","0,829161","0,170839","1,99734","1,99834","1,997510839","B","1,99834","X","0,829161","0,00099999999999989","0","137","0,4968489110469818"
"Js 6h 4d","ThTs","119,953","0,496164","0,503836","3,42835","3,41885","3,423563558","X","3,42835","B","0,503836","0","0,00949999999999962","137","0,4968489110469818"
"Js 6h 4d","ThJh","97,5378","0,177602","0,822398","5,45477","5,45564","5,45548548626","B","5,45564","B","0,822398","0,000869999999999926","0","137","0,4968489110469818"
"Js 6h 4d","ThQh","63,4621","0,368265","0,631736","2,18227","2,182","2,18210161355","X","2,18227","B","0,631736","0","0,000269999999999992","137","0,4968489110469818"
"Js 6h 4d","ThKh","104,661","0,35575","0,64425","1,97573","1,97653","1,9762454","B","1,97653","B","0,64425","0,000799999999999912","0","137","0,4968489110469818"
"Js 6h 4d","ThAh","118,758","0,848931","0,151069","1,97751","1,97778","1,97755078863","B","1,97778","X","0,848931","0,000269999999999992","0","137","0,4968489110469818"
"Js 6h 4d","TsQs","63,6779","0,411999","0,588001","2,1632","2,15985","2,16123019665","X","2,1632","B","0,588001","0","0,00335000000000019","137","0,4968489110469818"
"Js 6h 4d","TsKs","104,439","0,39018","0,60982","1,94152","1,94187","1,941733437","B","1,94187","B","0,60982","0,000350000000000295","0","137","0,4968489110469818"
"Js 6h 4d","TsAs","118,462","0,888468","0,111532","1,99685","1,99766","1,99694034092","B","1,99766","X","0,888468","0,000810000000000421","0","137","0,4968489110469818"
"Js 6h 4d","JcJd","97,2719","0,179546","0,820454","16,7267","16,728","16,7277665902","B","16,728","B","0,820454","0,00130000000000052","0","137","0,4968489110469818"
"Js 6h 4d","JcJh","97,2888","0,180115","0,819885","16,7267","16,7295","16,728995678","B","16,7295","B","0,819885","0,00279999999999703","0","137","0,4968489110469818"
"Js 6h 4d","JcQc","70,349","0,488516","0,511484","5,85371","5,85433","5,85402712008","B","5,85433","B","0,511484","0,000619999999999621","0","137","0,4968489110469818"
"Js 6h 4d","JcKc","115,203","0,399417","0,600583","6,50541","6,50668","6,50617274041","B","6,50668","B","0,600583","0,00126999999999988","0","137","0,4968489110469818"
"Js 6h 4d","JcAc","114,382","0,308732","0,691268","7,48453","7,48548","7,4851867046","B","7,48548","B","0,691268","0,00095000000000045","0","137","0,4968489110469818"
"Js 6h 4d","JcAd","28,1417","0,497204","0,502796","7,51156","7,51981","7,515708067","B","7,51981","B","0,502796","0,00824999999999942","0","137","0,4968489110469818"
"Js 6h 4d","JcAh","28,1112","0,435294","0,564706","7,51213","7,52461","7,51917753088","B","7,52461","B","0,564706","0,0124799999999992","0","137","0,4968489110469818"
"Js 6h 4d","JcAs","27,9354","0,45629","0,54371","7,59306","7,6013","7,5975401704","B","7,6013","B","0,54371","0,00824000000000069","0","137","0,4968489110469818"
"Js 6h 4d","JdJh","97,69","0,182852","0,817148","16,6947","16,6975","16,6969880144","B","16,6975","B","0,817148","0,00279999999999703","0","137","0,4968489110469818"
"Js 6h 4d","JdQd","70,9345","0,435387","0,564613","6,25249","6,25434","6,25353453405","B","6,25434","B","0,564613","0,00185000000000013","0","137","0,4968489110469818"
"Js 6h 4d","JdKd","116,466","0,393523","0,606477","6,92916","6,93032","6,92986351332","B","6,93032","B","0,606477","0,00115999999999961","0","137","0,4968489110469818"
"Js 6h 4d","JdAc","27,7243","0,272571","0,727429","7,61733","7,62281","7,62131631092","B","7,62281","B","0,727429","0,00547999999999949","0","137","0,4968489110469818"
"Js 6h 4d","JdAd","116,951","0,347584","0,652416","7,97924","7,97758","7,97815698944","X","7,97924","B","0,652416","0","0,00165999999999933","137","0,4968489110469818"
"Js 6h 4d","JdAh","28,2315","0,497399","0,502601","7,60568","7,61208","7,6088966464","B","7,61208","B","0,502601","0,00640000000000107","0","137","0,4968489110469818"
"Js 6h 4d","JdAs","28,061","0,522036","0,477964","7,68689","7,68871","7,68775989448","B","7,68871","X","0,522036","0,00182000000000038","0","137","0,4968489110469818"
"Js 6h 4d","JhQh","70,9655","0,437267","0,562733","6,24926","6,25054","6,24998029824","B","6,25054","B","0,562733","0,0012799999999995","0","137","0,4968489110469818"
"Js 6h 4d","JhKh","116,542","0,39451","0,60549","6,93069","6,93212","6,9315558507","B","6,93212","B","0,60549","0,00143000000000004","0","137","0,4968489110469818"
"Js 6h 4d","JhAc","27,7303","0,255752","0,744248","7,6175","7,62317","7,62171988616","B","7,62317","B","0,744248","0,00567000000000029","0","137","0,4968489110469818"
"Js 6h 4d","JhAd","28,2705","0,545825","0,454175","7,60597","7,60773","7,606769348","B","7,60773","X","0,545825","0,00175999999999821","0","137","0,4968489110469818"
"Js 6h 4d","JhAh","116,851","0,342789","0,657211","7,9592","7,95864","7,95883196184","X","7,9592","B","0,657211","0","0,000560000000000116","137","0,4968489110469818"
"Js 6h 4d","JhAs","28,0642","0,512572","0,487428","7,68789","7,69042","7,68912319284","B","7,69042","X","0,512572","0,00253000000000014","0","137","0,4968489110469818"
