"board","combo","reach_probability","check_frequency","bet_frequency","ev_check_utg","ev_bet_utg","mixed_ev_utg","best_ev_action","best_ev_utg","highest_frequency_action","highest_frequency","loss_if_check_utg","loss_if_bet_utg","iteration","exploitability"
"Qs 7h 2d","QhKs","226,656","0,14566","0,85434","5,74152","5,76598","5,7624171564","B","5,76598","B","0,85434","0,0244600000000004","0","120","0,471442848443985"
"Qs 7h 2d","QhAc","224,502","0,078164","0,921836","6,59848","6,61162","6,61059292504","B","6,61162","B","0,921836","0,0131399999999999","0","120","0,471442848443985"
"Qs 7h 2d","QhAd","225,424","0,190856","0,809144","6,51996","6,53746","6,53412002","B","6,53746","B","0,809144","0,0175000000000001","0","120","0,471442848443985"
"Qs 7h 2d","QhAh","224,468","0,007903","0,992097","6,94804","6,98057","6,98031291541","B","6,98057","B","0,992097","0,0325299999999995","0","120","0,471442848443985"
"Qs 7h 2d","QhAs","223,67","0,151444","0,848556","6,49927","6,5288","6,52432785868","B","6,5288","B","0,848556","0,0295299999999994","0","120","0,471442848443985"
"Qs 7h 2d","KcKd","226,158","0,001254","0,998746","7,61955","7,63629","7,63626900804","B","7,63629","B","0,998746","0,0167400000000004","0","120","0,471442848443985"
"Qs 7h 2d","KcKh","226,5","0,002202","0,997798","7,62309","7,6413","7,64125990158","B","7,6413","B","0,997798","0,0182099999999989","0","120","0,471442848443985"
"Qs 7h 2d","KcKs","224,774","0,003295","0,996705","7,54128","7,55646","7,5564099819","B","7,55646","B","0,996705","0,0151799999999991","0","120","0,471442848443985"
"Qs 7h 2d","KcAc","222,586","0,296769","0,703231","2,16184","2,20401","2,19149525127","B","2,20401","B","0,703231","0,0421699999999996","0","120","0,471442848443985"
"Qs 7h 2d","KcAd","223,738","0,230593","0,769408","2,20203","2,23707","2,22899225835","B","2,23707","B","0,769408","0,0350400000000004","0","120","0,471442848443985"
"Qs 7h 2d","KcAh","223,614","0,243194","0,756806","2,1949","2,23091","2,22215258406","B","2,23091","B","0,756806","0,0360100000000001","0","120","0,471442848443985"
"Qs 7h 2d","KcAs","221,984","0,23014","0,76986","2,23925","2,26464","2,2587967454","B","2,26464","B","0,76986","0,0253900000000002","0","120","0,471442848443985"
"Qs 7h 2d","KdKh","227,02","0,001363","0,998637","7,62812","7,65835","7,65830879651","B","7,65835","B","0,998637","0,0302300000000004","0","120","0,471442848443985"
"Qs 7h 2d","KdKs","225,294","0,000968","0,999032","7,54242","7,57046","7,57043285728","B","7,57046","B","0,999032","0,0280399999999998","0","120","0,471442848443985"
"Qs 7h 2d","KdAc","223,336","0,311315","0,688685","2,20543","2,22319","2,2176610456","B","2,22319","B","0,688685","0,0177599999999996","0","120","0,471442848443985"
"Qs 7h 2d","KdAd","224,028","0,052555","0,947445","2,66961","2,70935","2,7072614643","B","2,70935","B","0,947445","0,0397399999999997","0","120","0,471442848443985"
"Qs 7h 2d","KdAh","224,134","0,171312","0,828688","2,24211","2,27501","2,2693738352","B","2,27501","B","0,828688","0,0329000000000002","0","120","0,471442848443985"
"Qs 7h 2d","KdAs","222,504","0,095822","0,904178","2,28881","2,31252","2,31024806038","B","2,31252","B","0,904178","0,0237099999999999","0","120","0,471442848443985"
"Qs 7h 2d","KhKs","225,636","0,000946","0,999054","7,55227","7,5771","7,57707651082","B","7,5771","B","0,999054","0,0248299999999997","0","120","0,471442848443985"
"Qs 7h 2d","KhAc","223,678","0,335199","0,664801","2,19418","2,21109","2,20542178491","B","2,21109","B","0,664801","0,0169099999999998","0","120","0,471442848443985"
"Qs 7h 2d","KhAd","224,6","0,1766","0,8234","2,23752","2,27077","2,26489805","B","2,27077","B","0,8234","0,0332499999999998","0","120","0,471442848443985"
"Qs 7h 2d","KhAh","224,246","0,018009","0,981991","2,65277","2,70295","2,70204630838","B","2,70295","B","0,981991","0,0501800000000001","0","120","0,471442848443985"
"Qs 7h 2d","KhAs","222,846","0,12661","0,87339","2,27609","2,30003","2,2969989566","B","2,30003","B","0,87339","0,0239400000000001","0","120","0,471442848443985"
"Qs 7h 2d","KsAc","221,952","0,299982","0,700018","2,23372","2,25116","2,24592831392","B","2,25116","B","0,700018","0,0174400000000001","0","120","0,471442848443985"
"Qs 7h 2d","KsAd","222,874","0,054107","0,945893","2,27972","2,31006","2,30841839362","B","2,31006","B","0,945893","0,0303399999999998","0","120","0,471442848443985"
"Qs 7h 2d","KsAh","222,75","0,14208","0,85792","2,27023","2,30339","2,2986786272","B","2,30339","B","0,85792","0,0331599999999996","0","120","0,471442848443985"
"Qs 7h 2d","KsAs","220,89","0,046625","0,953375","2,75999","2,79531","2,793663205","B","2,79531","B","0,953375","0,0353199999999996","0","120","0,471442848443985"
"Qs 7h 2d","AcAd","220,456","0,041364","0,958636","7,79572","7,80914","7,80858489512","B","7,80914","B","0,958636","0,0134199999999991","0","120","0,471442848443985"
"Qs 7h 2d","AcAh","220,332","0,051185","0,948815","7,8149","7,82471","7,82420787515","B","7,82471","B","0,948815","0,00981000000000076","0","120","0,471442848443985"
"Qs 7h 2d","AcAs","218,702","0,018548","0,981452","7,69292","7,70865","7,70835823996","B","7,70865","B","0,981452","0,0157300000000014","0","120","0,471442848443985"
"Qs 7h 2d","AdAh","221,254","0,049078","0,950922","7,75134","7,76755","7,76675444562","B","7,76755","B","0,950922","0,0162099999999992","0","120","0,471442848443985"
"Qs 7h 2d","AdAs","219,624","0,050136","0,949864","7,6311","7,64551","7,64478754024","B","7,64551","B","0,949864","0,0144099999999989","0","120","0,471442848443985"
"Qs 7h 2d","AhAs","219,5","0,063254","0,936746","7,64369","7,66443","7,66311811204","B","7,66443","B","0,936746","0,0207400000000009","0","120","0,471442848443985"
"Qs 6h 5d","2c2d","13,3617","1","0","2,1403","2,05441","2,1403","X","2,1403","X","1","0","0,08589","105","0,48657894134521484"
"Qs 6h 5d","2c2h","13,3308","1","0","2,13883","2,05421","2,13883","X","2,13883","X","1","0","0,0846199999999997","105","0,48657894134521484"
"Qs 6h 5d","2c2s","13,3308","1","0","2,14414","2,05675","2,14414","X","2,14414","X","1","0","0,0873900000000001","105","0,48657894134521484"
"Qs 6h 5d","2cAc","177,112","0,17284","0,82716","1,21694","1,21642","1,2165098768","X","1,21694","B","0,82716","0","0,000520000000000076","105","0,48657894134521484"
"Qs 6h 5d","2d2h","13,3617","1","0","2,16941","2,0882","2,16941","X","2,16941","X","1","0","0,08121","105","0,48657894134521484"
"Qs 6h 5d","2d2s","13,3617","1","0","2,17582","2,09108","2,17582","X","2,17582","X","1","0","0,08474","105","0,48657894134521484"
"Qs 6h 5d","2dAd","178,02","0,542772","0,457228","1,67672","1,6757","1,67625362744","X","1,67672","X","0,542772","0","0,0010199999999998","105","0,48657894134521484"
"Qs 6h 5d","2h2s","13,3308","1","0","2,17452","2,09023","2,17452","X","2,17452","X","1","0","0,0842900000000002","105","0,48657894134521484"
"Qs 6h 5d","2hAh","177,705","0,455071","0,544929","1,66964","1,66918","1,66938933266","X","1,66964","B","0,544929","0","0,000459999999999905","105","0,48657894134521484"
"Qs 6h 5d","2sAs","176,464","0,485404","0,514596","1,72284","1,72757","1,72527403908","B","1,72757","B","0,514596","0,0047299999999999","0","105","0,48657894134521484"
"Qs 6h 5d","3c3d","16,0787","1","0","2,40366","2,33723","2,40366","X","2,40366","X","1","0","0,06643","105","0,48657894134521484"
"Qs 6h 5d","3c3h","16,0596","1","0","2,40359","2,33898","2,40359","X","2,40359","X","1","0","0,0646100000000001","105","0,48657894134521484"
"Qs 6h 5d","3c3s","16,0212","1","0","2,41281","2,34559","2,41281","X","2,41281","X","1","0","0,0672199999999998","105","0,48657894134521484"
"Qs 6h 5d","3cAc","226,292","0,138962","0,861038","1,37731","1,37515","1,37545015792","X","1,37731","B","0,861038","0","0,00215999999999994","105","0,48657894134521484"
"Qs 6h 5d","3d3h","16,1171","1","0","2,43288","2,37171","2,43288","X","2,43288","X","1","0","0,0611700000000002","105","0,48657894134521484"
"Qs 6h 5d","3d3s","16,0787","1","0","2,43936","2,37771","2,43936","X","2,43936","X","1","0","0,0616499999999998","105","0,48657894134521484"
"Qs 6h 5d","3dAd","227,754","0,498027","0,501973","1,84104","1,84235","1,84169758463","B","1,84235","B","0,501973","0,00131000000000014","0","105","0,48657894134521484"
"Qs 6h 5d","3h3s","16,0596","1","0","2,44038","2,38051","2,44038","X","2,44038","X","1","0","0,0598700000000001","105","0,48657894134521484"
"Qs 6h 5d","3hAh","227,618","0,485162","0,514838","1,83063","1,8324","1,83154126326","B","1,8324","B","0,514838","0,00177000000000027","0","105","0,48657894134521484"
"Qs 6h 5d","3sAs","225,46","0,357435","0,642566","1,89733","1,89741","1,89738330261","B","1,89741","B","0,642566","8,00000000003021E-05","0","105","0,48657894134521484"
"Qs 6h 5d","4c4d","29,4585","0,98144","0,01856","2,62597","2,63959","2,6262227872","B","2,63959","X","0,98144","0,0136200000000004","0","105","0,48657894134521484"
"Qs 6h 5d","4c4h","29,4737","0,997841","0,002159","2,62235","2,62062","2,62234626493","X","2,62235","X","0,997841","0","0,00173000000000023","105","0,48657894134521484"
"Qs 6h 5d","4c4s","29,3898","0,999565","0,000435","2,62849","2,62345","2,6284878076","X","2,62849","X","0,999565","0","0,00504000000000016","105","0,48657894134521484"
"Qs 6h 5d","4c5c","58,6379","0,314154","0,685846","3,1817","3,24416","3,22453794116","B","3,24416","B","0,685846","0,0624599999999997","0","105","0,48657894134521484"
"Qs 6h 5d","4cAc","224,914","0,276511","0,723489","1,52766","1,53082","1,52994622524","B","1,53082","B","0,723489","0,00315999999999983","0","105","0,48657894134521484"
"Qs 6h 5d","4d4h","29,5588","1","0","2,65121","2,64293","2,65121","X","2,65121","X","1","0","0,00827999999999962","105","0,48657894134521484"
"Qs 6h 5d","4d4s","29,4749","1","0","2,65663","2,6414","2,65663","X","2,65663","X","1","0","0,0152299999999999","105","0,48657894134521484"
"Qs 6h 5d","4dAd","226,206","0,284934","0,715066","2,03846","2,03548","2,03632910332","X","2,03846","B","0,715066","0","0,00297999999999954","105","0,48657894134521484"
"Qs 6h 5d","4h4s","29,49","1","0","2,65268","2,62405","2,65268","X","2,65268","X","1","0","0,0286300000000002","105","0,48657894134521484"
"Qs 6h 5d","4h5h","59,0053","0,003516","0,996484","3,61557","3,62877","3,6287235888","B","3,62877","B","0,996484","0,0131999999999999","0","105","0,48657894134521484"
"Qs 6h 5d","4hAh","226,472","0,31928","0,68072","2,02436","2,02074","2,0218957936","X","2,02436","B","0,68072","0","0,00362000000000018","105","0,48657894134521484"
"Qs 6h 5d","4s5s","58,7805","0,001941","0,998059","3,63743","3,65673","3,6566925387","B","3,65673","B","0,998059","0,0193000000000008","0","105","0,48657894134521484"
"Qs 6h 5d","4sAs","224,212","0,327115","0,672885","2,08315","2,0793","2,08055939275","X","2,08315","B","0,672885","0","0,00384999999999991","105","0,48657894134521484"
"Qs 6h 5d","5c5h","53,7105","0","1","12,7717","12,824","12,824","B","12,824","B","1","0,0523000000000025","0","105","0,48657894134521484"
"Qs 6h 5d","5c5s","53,6585","0,031757","0,968243","12,783","12,7728","12,7731239214","X","12,783","B","0,968243","0","0,0101999999999993","105","0,48657894134521484"
"Qs 6h 5d","5c6c","59,8668","0,160483","0,839517","8,05147","8,02361","8,02808105638","X","8,05147","B","0,839517","0","0,0278600000000004","105","0,48657894134521484"
"Qs 6h 5d","5cKc","108,547","0,678566","0,321434","2,79127","2,79603","2,79280002584","B","2,79603","X","0,678566","0,0047600000000001","0","105","0,48657894134521484"
"Qs 6h 5d","5cAc","224,77","0,552295","0,447705","2,75054","2,79137","2,76881979515","B","2,79137","X","0,552295","0,0408299999999997","0","105","0,48657894134521484"
"Qs 6h 5d","5h5s","53,8108","0","1","12,8089","12,9206","12,9206","B","12,9206","B","1","0,111699999999999","0","105","0,48657894134521484"
"Qs 6h 5d","5hKh","109,259","0,19403","0,80597","3,31135","3,31077","3,3108825374","X","3,31135","B","0,80597","0","0,000579999999999803","105","0,48657894134521484"
"Qs 6h 5d","5hAh","226,194","0,264731","0,735269","3,319","3,32046","3,32007349274","B","3,32046","B","0,735269","0,00145999999999979","0","105","0,48657894134521484"
"Qs 6h 5d","5s6s","60,1284","0,046081","0,953919","8,30033","8,2751","8,27626262363","X","8,30033","B","0,953919","0","0,0252299999999988","105","0,48657894134521484"
"Qs 6h 5d","5sKs","108,343","0,15692","0,84308","3,37472","3,37319","3,3734300876","X","3,37472","B","0,84308","0","0,00152999999999981","105","0,48657894134521484"
"Qs 6h 5d","5sAs","224,374","0,362619","0,637381","3,36763","3,3732","3,37118021217","B","3,3732","B","0,637381","0,00557000000000007","0","105","0,48657894134521484"
"Qs 6h 5d","6c6d","150,154","0","1","14,4132","14,4361","14,4361","B","14,4361","B","1","0,0228999999999999","0","105","0,48657894134521484"
"Qs 6h 5d","6c6s","150,099","0,031259","0,968741","14,3927","14,3765","14,3770063958","X","14,3927","B","0,968741","0","0,0162000000000013","105","0,48657894134521484"
"Qs 6h 5d","6c7c","62,1702","0,457482","0,542518","3,53161","3,56427","3,54932863788","B","3,56427","B","0,542518","0,0326599999999999","0","105","0,48657894134521484"
"Qs 6h 5d","6c8c","0,460168","0,603015","0,396985","3,49746","3,48606","3,492934371","X","3,49746","X","0,603015","0","0,0114000000000005","105","0,48657894134521484"
"Qs 6h 5d","6cKc","93,2824","0,250655","0,749345","3,16435","3,17511","3,1724129522","B","3,17511","B","0,749345","0,0107600000000003","0","105","0,48657894134521484"
"Qs 6h 5d","6cAc","224,394","0,248735","0,751265","3,16596","3,16675","3,16655349935","B","3,16675","B","0,751265","0,000789999999999846","0","105","0,48657894134521484"
"Qs 6h 5d","6d6s","150,527","0","1","14,4664","14,5354","14,5354","B","14,5354","B","1","0,0690000000000026","0","105","0,48657894134521484"
"Qs 6h 5d","6d7d","62,5736","0,101295","0,898705","4,06165","4,05147","4,0525011831","X","4,06165","B","0,898705","0","0,0101800000000001","105","0,48657894134521484"
"Qs 6h 5d","6d8d","0,462988","0","1","3,98268","4,02829","4,02829","B","4,02829","B","1","0,0456100000000004","0","105","0,48657894134521484"
"Qs 6h 5d","6dKd","93,8957","0","1","3,73461","3,74234","3,74234","B","3,74234","B","1","0,00773000000000001","0","105","0,48657894134521484"
"Qs 6h 5d","6dAd","225,672","0,135227","0,864773","3,75699","3,75842","3,75822662539","B","3,75842","B","0,864773","0,00143000000000049","0","105","0,48657894134521484"
"Qs 6h 5d","6s7s","62,4899","0,134806","0,865194","4,03661","4,02832","4,02943754174","X","4,03661","B","0,865194","0","0,00829000000000057","105","0,48657894134521484"
"Qs 6h 5d","6s8s","0,462984","0","1","3,96698","4,00059","4,00059","B","4,00059","B","1","0,0336099999999995","0","105","0,48657894134521484"
"Qs 6h 5d","6sKs","93,1651","0","1","3,75731","3,78304","3,78304","B","3,78304","B","1","0,0257300000000003","0","105","0,48657894134521484"
"Qs 6h 5d","6sAs","224,14","0,096332","0,903668","3,78872","3,78966","3,78956944792","B","3,78966","B","0,903668","0,000939999999999941","0","105","0,48657894134521484"
"Qs 6h 5d","7c7d","229,994","0,436223","0,563777","3,25863","3,25689","3,25764902802","X","3,25863","B","0,563777","0","0,0017400000000003","105","0,48657894134521484"
"Qs 6h 5d","7c7h","229,886","0,427405","0,572595","3,26131","3,25875","3,2598441568","X","3,26131","B","0,572595","0","0,00256000000000034","105","0,48657894134521484"
"Qs 6h 5d","7c7s","229,768","0,506189","0,493811","3,22815","3,22959","3,22886108784","B","3,22959","X","0,506189","0,00144000000000011","0","105","0,48657894134521484"
"Qs 6h 5d","7c8c","48,4725","0,121098","0,878902","5,8692","5,85758","5,85898715876","X","5,8692","B","0,878902","0","0,0116199999999997","105","0,48657894134521484"
"Qs 6h 5d","7cKc","55,6511","0,341492","0,658508","1,7593","1,7579","1,7583780888","X","1,7593","B","0,658508","0","0,00140000000000007","105","0,48657894134521484"
"Qs 6h 5d","7cAc","223,108","0,164967","0,835033","1,65895","1,66183","1,66135489504","B","1,66183","B","0,835033","0,00287999999999999","0","105","0,48657894134521484"
"Qs 6h 5d","7d7h","230,718","0,479334","0,520666","3,2938","3,29486","3,29435190596","B","3,29486","B","0,520666","0,00105999999999984","0","105","0,48657894134521484"
"Qs 6h 5d","7d7s","230,6","0,555942","0,444058","3,26106","3,26185","3,26141080582","B","3,26185","X","0,555942","0,00079000000000029","0","105","0,48657894134521484"
"Qs 6h 5d","7d8d","48,8075","0","1","6,24375","6,26336","6,26336","B","6,26336","B","1","0,0196100000000001","0","105","0,48657894134521484"
"Qs 6h 5d","7dKd","56,0609","0,3838","0,6162","2,19501","2,17429","2,182242336","X","2,19501","B","0,6162","0","0,0207199999999998","105","0,48657894134521484"
"Qs 6h 5d","7dAd","224,556","0,407411","0,592589","2,14209","2,14071","2,14127222718","X","2,14209","B","0,592589","0","0,00138000000000016","105","0,48657894134521484"
"Qs 6h 5d","7h7s","230,492","0,549959","0,450041","3,26303","3,26109","3,26215692046","X","3,26303","X","0,549959","0","0,00193999999999939","105","0,48657894134521484"
"Qs 6h 5d","7h8h","48,8155","0","1","6,24639","6,30351","6,30351","B","6,30351","B","1","0,0571200000000003","0","105","0,48657894134521484"
"Qs 6h 5d","7hKh","56,0344","0,431973","0,568027","2,18931","2,18155","2,18490211048","X","2,18931","B","0,568027","0","0,00775999999999977","105","0,48657894134521484"
"Qs 6h 5d","7hAh","224,594","0,396399","0,603601","2,13654","2,13903","2,13804296649","B","2,13903","B","0,603601","0,00248999999999988","0","105","0,48657894134521484"
"Qs 6h 5d","7s8s","48,777","0","1","6,27528","6,32301","6,32301","B","6,32301","B","1","0,0477299999999996","0","105","0,48657894134521484"
"Qs 6h 5d","7sKs","55,5876","0,356027","0,643973","2,23075","2,21981","2,22370493538","X","2,23075","B","0,643973","0","0,0109400000000002","105","0,48657894134521484"
"Qs 6h 5d","7sAs","222,882","0,385499","0,614501","2,18141","2,18315","2,18247923174","B","2,18315","B","0,614501","0,00173999999999985","0","105","0,48657894134521484"
"Qs 6h 5d","8c8d","229,194","0,403343","0,596657","3,30893","3,30821","3,30850040696","X","3,30893","B","0,596657","0","0,000720000000000276","105","0,48657894134521484"
"Qs 6h 5d","8c8h","229,34","0,406859","0,593141","3,30812","3,30891","3,30858858139","B","3,30891","B","0,593141","0,000789999999999846","0","105","0,48657894134521484"
"Qs 6h 5d","8c8s","229,276","0,419646","0,580354","3,2821","3,2801","3,280939292","X","3,2821","B","0,580354","0","0,00199999999999978","105","0,48657894134521484"
"Qs 6h 5d","8c9c","26,9878","0","1","3,97066","4,00212","4,00212","B","4,00212","B","1","0,0314599999999996","0","105","0,48657894134521484"
"Qs 6h 5d","8cTc","0,452268","1","0","1,73099","1,65246","1,73099","X","1,73099","X","1","0","0,0785299999999998","105","0,48657894134521484"
"Qs 6h 5d","8cKc","201,555","0,270006","0,729994","1,60599","1,60176","1,60290212538","X","1,60599","B","0,729994","0","0,00422999999999973","105","0,48657894134521484"
"Qs 6h 5d","8cAc","222,746","0,47928","0,52072","1,5409","1,54292","1,5419518544","B","1,54292","B","0,52072","0,00201999999999991","0","105","0,48657894134521484"
"Qs 6h 5d","8d8h","230,088","0,413663","0,586337","3,35084","3,35244","3,3517781392","B","3,35244","B","0,586337","0,00159999999999982","0","105","0,48657894134521484"
"Qs 6h 5d","8d8s","230,024","0,437169","0,562831","3,32054","3,3261","3,32366934036","B","3,3261","B","0,562831","0,00556000000000045","0","105","0,48657894134521484"
"Qs 6h 5d","8d9d","27,0878","0","1","4,33522","4,48895","4,48895","B","4,48895","B","1","0,153729999999999","0","105","0,48657894134521484"
"Qs 6h 5d","8dTd","0,453764","1","0","2,07049","2,01798","2,07049","X","2,07049","X","1","0","0,0525099999999998","105","0,48657894134521484"
"Qs 6h 5d","8dKd","202,966","0,48296","0,51704","2,0114","2,01446","2,0129821424","B","2,01446","B","0,51704","0,00306000000000006","0","105","0,48657894134521484"
"Qs 6h 5d","8dAd","224,11","0,517607","0,482393","2,02239","2,00826","2,01557378691","X","2,02239","X","0,517607","0","0,0141300000000002","105","0,48657894134521484"
"Qs 6h 5d","8h8s","230,17","0,442128","0,557872","3,32186","3,32517","3,32370655632","B","3,32517","B","0,557872","0,00330999999999992","0","105","0,48657894134521484"
"Qs 6h 5d","8h9h","27,2113","0","1","4,33383","4,50687","4,50687","B","4,50687","B","1","0,17304","0","105","0,48657894134521484"
"Qs 6h 5d","8hTh","0,454252","1","0","2,075","2,02222","2,075","X","2,075","X","1","0","0,0527800000000003","105","0,48657894134521484"
"Qs 6h 5d","8hKh","203,096","0,473405","0,526595","2,00817","2,01152","2,00993409325","B","2,01152","B","0,526595","0,00334999999999974","0","105","0,48657894134521484"
"Qs 6h 5d","8hAh","224,402","0,524364","0,475636","2,01469","1,99969","2,00755546","X","2,01469","X","0,524364","0","0,0149999999999999","105","0,48657894134521484"
"Qs 6h 5d","8s9s","27,1726","0","1","4,35662","4,56279","4,56279","B","4,56279","B","1","0,206169999999999","0","105","0,48657894134521484"
"Qs 6h 5d","8sTs","0,454264","1","0","2,11547","2,07333","2,11547","X","2,11547","X","1","0","0,0421399999999998","105","0,48657894134521484"
"Qs 6h 5d","8sKs","201,524","0,491793","0,508207","2,04306","2,04593","2,04451855409","B","2,04593","B","0,508207","0,00287000000000015","0","105","0,48657894134521484"
"Qs 6h 5d","8sAs","222,744","0,524121","0,475879","2,06408","2,04387","2,05446248541","X","2,06408","X","0,524121","0","0,0202099999999996","105","0,48657894134521484"
"Qs 6h 5d","9c9d","229,11","0,478453","0,521547","3,29063","3,28832","3,28942522643","X","3,29063","B","0,521547","0","0,00231000000000003","105","0,48657894134521484"
"Qs 6h 5d","9c9h","230,01","0,450451","0,549549","3,30564","3,30624","3,3059697294","B","3,30624","B","0,549549","0,000600000000000378","0","105","0,48657894134521484"
"Qs 6h 5d","9c9s","229,746","0,458813","0,541187","3,28063","3,28117","3,28092224098","B","3,28117","B","0,541187","0,000540000000000429","0","105","0,48657894134521484"
"Qs 6h 5d","9cTc","174,288","0,758431","0,241569","1,5928","1,59249","1,59272511361","X","1,5928","X","0,758431","0","0,000310000000000032","105","0,48657894134521484"
"Qs 6h 5d","9cJc","73,7347","0,798974","0,201026","1,63205","1,63525","1,6326932832","B","1,63525","X","0,798974","0,00319999999999987","0","105","0,48657894134521484"
"Qs 6h 5d","9cQc","226,376","0,603909","0,396091","4,31399","4,31849","4,3157724095","B","4,31849","X","0,603909","0,00450000000000017","0","105","0,48657894134521484"
"Qs 6h 5d","9cKc","226,224","0,001613","0,998387","1,56678","1,56895","1,56894649979","B","1,56895","B","0,998387","0,00217000000000001","0","105","0,48657894134521484"
"Qs 6h 5d","9cAc","223,216","0,368632","0,631368","1,46307","1,44699","1,45291760256","X","1,46307","B","0,631368","0","0,0160799999999999","105","0,48657894134521484"
"Qs 6h 5d","9d9h","230,11","0,456996","0,543004","3,34777","3,34939","3,34864966648","B","3,34939","B","0,543004","0,00161999999999995","0","105","0,48657894134521484"
"Qs 6h 5d","9d9s","229,846","0,480525","0,519475","3,32599","3,32717","3,3266029805","B","3,32717","B","0,519475","0,00118000000000018","0","105","0,48657894134521484"
"Qs 6h 5d","9dTd","174,365","0,532749","0,467251","1,93997","1,94402","1,94186236655","B","1,94402","X","0,532749","0,00405000000000011","0","105","0,48657894134521484"
"Qs 6h 5d","9dJd","73,7673","0,541971","0,458029","1,98365","1,98847","1,98585769978","B","1,98847","X","0,541971","0,00481999999999982","0","105","0,48657894134521484"
"Qs 6h 5d","9dQd","226,912","0,383512","0,616488","4,77945","4,77761","4,77831566208","X","4,77945","B","0,616488","0","0,00183999999999962","105","0,48657894134521484"
"Qs 6h 5d","9dKd","227,158","0,226133","0,773867","1,98504","1,97969","1,98089981155","X","1,98504","B","0,773867","0","0,00534999999999997","105","0,48657894134521484"
"Qs 6h 5d","9dAd","223,932","0,560552","0,439448","1,91834","1,91481","1,91678874856","X","1,91834","X","0,560552","0","0,00353000000000003","105","0,48657894134521484"
"Qs 6h 5d","9h9s","230,746","0,451484","0,548516","3,34381","3,34348","3,34362898972","X","3,34381","B","0,548516","0","0,000329999999999497","105","0,48657894134521484"
"Qs 6h 5d","9hTh","175,133","0,539272","0,460728","1,95153","1,95497","1,95311490432","B","1,95497","X","0,539272","0,00344000000000011","0","105","0,48657894134521484"
"Qs 6h 5d","9hJh","74,0607","0,542256","0,457744","1,99005","1,99472","1,99218766448","B","1,99472","X","0,542256","0,00466999999999973","0","105","0,48657894134521484"
"Qs 6h 5d","9hQh","227,954","0,375392","0,624608","4,78516","4,7826","4,78356100352","X","4,78516","B","0,624608","0","0,00255999999999901","105","0,48657894134521484"
"Qs 6h 5d","9hKh","228,058","0,195982","0,804018","1,98619","1,98119","1,98216991","X","1,98619","B","0,804018","0","0,00499999999999967","105","0,48657894134521484"
"Qs 6h 5d","9hAh","224,978","0,575213","0,424787","1,91196","1,90917","1,91077484427","X","1,91196","X","0,575213","0","0,00278999999999985","105","0,48657894134521484"
"Qs 6h 5d","9sTs","174,984","0,454991","0,545009","1,9974","2,00514","2,00161836966","B","2,00514","B","0,545009","0,00773999999999986","0","105","0,48657894134521484"
"Qs 6h 5d","9sJs","73,826","0,418476","0,581524","2,05601","2,05747","2,05685902504","B","2,05747","B","0,581524","0,00146000000000024","0","105","0,48657894134521484"
"Qs 6h 5d","9sKs","226,096","0,290984","0,709016","2,02086","2,01432","2,01622303536","X","2,02086","B","0,709016","0","0,00653999999999977","105","0,48657894134521484"
"Qs 6h 5d","9sAs","223,12","0,595806","0,404194","1,95695","1,94824","1,95342947026","X","1,95695","X","0,595806","0","0,00871000000000044","105","0,48657894134521484"
"Qs 6h 5d","TcTd","223,844","0,576049","0,423951","3,34191","3,34156","3,34176161715","X","3,34191","X","0,576049","0","0,000350000000000072","105","0,48657894134521484"
"Qs 6h 5d","TcTh","223,942","0,589023","0,410977","3,34188","3,34179","3,34184301207","X","3,34188","X","0,589023","0","8,99999999992573E-05","105","0,48657894134521484"
"Qs 6h 5d","TcTs","224,012","0,585379","0,414621","3,34221","3,34223","3,34221829242","B","3,34223","X","0,585379","1,99999999996869E-05","0","105","0,48657894134521484"
"Qs 6h 5d","TcJc","223,536","0,798086","0,201914","1,54873","1,55399","1,54979206764","B","1,55399","X","0,798086","0,00526000000000004","0","105","0,48657894134521484"
"Qs 6h 5d","TcQc","223,632","0,578905","0,421095","4,20337","4,22513","4,2125330272","B","4,22513","X","0,578905","0,0217599999999996","0","105","0,48657894134521484"
"Qs 6h 5d","TcQd","12,5384","0,933499","0,066501","4,27243","4,23997","4,27027137754","X","4,27243","X","0,933499","0","0,0324599999999995","105","0,48657894134521484"
"Qs 6h 5d","TcQh","12,5464","0,89256","0,10744","4,26083","4,23055","4,2575767168","X","4,26083","X","0,89256","0","0,0302800000000003","105","0,48657894134521484"
"Qs 6h 5d","TcKc","223,42","0,483443","0,516557","1,50749","1,51453","1,51112656128","B","1,51453","B","0,516557","0,00704000000000016","0","105","0,48657894134521484"
"Qs 6h 5d","TcKd","70,2675","0,210331","0,789669","1,57429","1,57443","1,57440055366","B","1,57443","B","0,789669","0,000140000000000029","0","105","0,48657894134521484"
"Qs 6h 5d","TcKh","70,2675","0,252132","0,747868","1,57147","1,57243","1,57218795328","B","1,57243","B","0,747868","0,00095999999999985","0","105","0,48657894134521484"
"Qs 6h 5d","TcKs","69,7344","0,230399","0,769601","1,60494","1,60085","1,60179233191","X","1,60494","B","0,769601","0","0,0040899999999997","105","0,48657894134521484"
"Qs 6h 5d","TcAc","220,306","0,813811","0,186189","1,43223","1,3722","1,42105307433","X","1,43223","X","0,813811","0","0,0600300000000002","105","0,48657894134521484"
